census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
1600000US2446475,place,24,,46475,"Leonardtown town, Maryland",2024,153819,4808,acs5_2024_place_income
1600000US2446650,place,24,,46650,"Lewistown CDP, Maryland",2024,98523,362,acs5_2024_place_income
1600000US2446725,place,24,,46725,"Lexington Park CDP, Maryland",2024,94799,13252,acs5_2024_place_income
1600000US2446800,place,24,,46800,"Libertytown CDP, Maryland",2024,113865,1346,acs5_2024_place_income
1600000US2447040,place,24,,47040,"Linganore CDP, Maryland",2024,175833,14444,acs5_2024_place_income
1600000US2447125,place,24,,47125,"Linthicum CDP, Maryland",2024,134673,11313,acs5_2024_place_income
1600000US2447250,place,24,,47250,"Lisbon CDP, Maryland",2024,,126,acs5_2024_place_income
1600000US2447275,place,24,,47275,"Little Orleans CDP, Maryland",2024,,68,acs5_2024_place_income
1600000US2447450,place,24,,47450,"Lochearn CDP, Maryland",2024,74707,27074,acs5_2024_place_income
1600000US2447525,place,24,,47525,"Loch Lynn Heights town, Maryland",2024,48958,480,acs5_2024_place_income
1600000US2447875,place,24,,47875,"Lonaconing town, Maryland",2024,54250,889,acs5_2024_place_income
1600000US2448025,place,24,,48025,"Long Beach CDP, Maryland",2024,126683,1849,acs5_2024_place_income
1600000US2448775,place,24,,48775,"Luke town, Maryland",2024,81250,89,acs5_2024_place_income
1600000US2448800,place,24,,48800,"Lusby CDP, Maryland",2024,151711,2595,acs5_2024_place_income
1600000US2448875,place,24,,48875,"Lutherville CDP, Maryland",2024,113563,6574,acs5_2024_place_income
1600000US2449325,place,24,,49325,"McCoole CDP, Maryland",2024,67788,373,acs5_2024_place_income
1600000US2449700,place,24,,49700,"Madison CDP, Maryland",2024,,133,acs5_2024_place_income
1600000US2449950,place,24,,49950,"Manchester town, Maryland",2024,121676,5439,acs5_2024_place_income
1600000US2450375,place,24,,50375,"Mapleville CDP, Maryland",2024,,365,acs5_2024_place_income
1600000US2450525,place,24,,50525,"Mardela Springs town, Maryland",2024,64432,493,acs5_2024_place_income
1600000US2450680,place,24,,50680,"Marlboro Meadows CDP, Maryland",2024,111313,3929,acs5_2024_place_income
1600000US2450685,place,24,,50685,"Marlboro Village CDP, Maryland",2024,122856,9382,acs5_2024_place_income
1600000US2450750,place,24,,50750,"Marlow Heights CDP, Maryland",2024,55502,5456,acs5_2024_place_income
1600000US2450775,place,24,,50775,"Marlton CDP, Maryland",2024,109328,10222,acs5_2024_place_income
1600000US2450965,place,24,,50965,"Martin's Additions village, Maryland",2024,250001,1012,acs5_2024_place_income
1600000US2451025,place,24,,51025,"Marydel town, Maryland",2024,49750,149,acs5_2024_place_income
1600000US2451075,place,24,,51075,"Maryland City CDP, Maryland",2024,117337,19186,acs5_2024_place_income
1600000US2451125,place,24,,51125,"Maryland Park CDP, Maryland",2024,91429,839,acs5_2024_place_income
1600000US2451425,place,24,,51425,"Maugansville CDP, Maryland",2024,79019,3624,acs5_2024_place_income
1600000US2451575,place,24,,51575,"Mayo CDP, Maryland",2024,155300,8694,acs5_2024_place_income
1600000US2451587,place,24,,51587,"Mays Chapel CDP, Maryland",2024,126996,16066,acs5_2024_place_income
1600000US2451800,place,24,,51800,"Mechanicsville CDP, Maryland",2024,120966,1395,acs5_2024_place_income
1600000US2451940,place,24,,51940,"Melwood CDP, Maryland",2024,81364,3401,acs5_2024_place_income
1600000US2451945,place,24,,51945,"Mercersville CDP, Maryland",2024,53611,220,acs5_2024_place_income
1600000US2452225,place,24,,52225,"Middleburg CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2452300,place,24,,52300,"Middle River CDP, Maryland",2024,78398,31712,acs5_2024_place_income
1600000US2452425,place,24,,52425,"Middletown town, Maryland",2024,173333,5014,acs5_2024_place_income
1600000US2452475,place,24,,52475,"Midland town, Maryland",2024,63906,589,acs5_2024_place_income
1600000US2452525,place,24,,52525,"Midlothian CDP, Maryland",2024,,377,acs5_2024_place_income
1600000US2452562,place,24,,52562,"Milford Mill CDP, Maryland",2024,69711,30829,acs5_2024_place_income
1600000US2452825,place,24,,52825,"Millington town, Maryland",2024,61691,469,acs5_2024_place_income
1600000US2452975,place,24,,52975,"Mitchellville CDP, Maryland",2024,149347,11359,acs5_2024_place_income
1600000US2453100,place,24,,53100,"Monrovia CDP, Maryland",2024,207153,3568,acs5_2024_place_income
1600000US2453325,place,24,,53325,"Montgomery Village CDP, Maryland",2024,95348,34110,acs5_2024_place_income
1600000US2453625,place,24,,53625,"Morningside town, Maryland",2024,69000,976,acs5_2024_place_income
1600000US2453700,place,24,,53700,"Moscow CDP, Maryland",2024,,176,acs5_2024_place_income
1600000US2453750,place,24,,53750,"Mount Aetna CDP, Maryland",2024,145662,637,acs5_2024_place_income
1600000US2453800,place,24,,53800,"Mountain Lake Park town, Maryland",2024,60875,2167,acs5_2024_place_income
1600000US2453875,place,24,,53875,"Mount Airy town, Maryland",2024,151324,9805,acs5_2024_place_income
1600000US2453925,place,24,,53925,"Mount Briar CDP, Maryland",2024,237404,201,acs5_2024_place_income
1600000US2454125,place,24,,54125,"Mount Lena CDP, Maryland",2024,56250,391,acs5_2024_place_income
1600000US2454275,place,24,,54275,"Mount Rainier city, Maryland",2024,68505,8245,acs5_2024_place_income
1600000US2454325,place,24,,54325,"Mount Savage CDP, Maryland",2024,51691,514,acs5_2024_place_income
1600000US2454375,place,24,,54375,"Mount Vernon CDP, Maryland",2024,113938,1067,acs5_2024_place_income
1600000US2454875,place,24,,54875,"Myersville town, Maryland",2024,149726,2358,acs5_2024_place_income
1600000US2454925,place,24,,54925,"Nanticoke CDP, Maryland",2024,94189,434,acs5_2024_place_income
1600000US2454930,place,24,,54930,"Nanticoke Acres CDP, Maryland",2024,,142,acs5_2024_place_income
1600000US2455000,place,24,,55000,"National CDP, Maryland",2024,33864,64,acs5_2024_place_income
1600000US2455018,place,24,,55018,"National Harbor CDP, Maryland",2024,109707,4454,acs5_2024_place_income
1600000US2455050,place,24,,55050,"Naval Academy CDP, Maryland",2024,122432,3006,acs5_2024_place_income
1600000US2455325,place,24,,55325,"Newark CDP, Maryland",2024,92361,244,acs5_2024_place_income
1600000US2455400,place,24,,55400,"New Carrollton city, Maryland",2024,81509,13564,acs5_2024_place_income
1600000US2455650,place,24,,55650,"New Market town, Maryland",2024,202872,1603,acs5_2024_place_income
1600000US2455925,place,24,,55925,"New Windsor town, Maryland",2024,111250,1400,acs5_2024_place_income
1600000US2455950,place,24,,55950,"Nikep CDP, Maryland",2024,,194,acs5_2024_place_income
1600000US2456300,place,24,,56300,"North Beach town, Maryland",2024,83933,2296,acs5_2024_place_income
1600000US2456337,place,24,,56337,"North Bethesda CDP, Maryland",2024,129092,49677,acs5_2024_place_income
1600000US2456375,place,24,,56375,"North Brentwood town, Maryland",2024,98462,624,acs5_2024_place_income
1600000US2456400,place,24,,56400,"North Chevy Chase village, Maryland",2024,250001,746,acs5_2024_place_income
1600000US2456450,place,24,,56450,"North East town, Maryland",2024,91603,4134,acs5_2024_place_income
1600000US2456712,place,24,,56712,"North Kensington CDP, Maryland",2024,135040,8954,acs5_2024_place_income
1600000US2456725,place,24,,56725,"North Laurel CDP, Maryland",2024,122949,25563,acs5_2024_place_income
1600000US2456875,place,24,,56875,"North Potomac CDP, Maryland",2024,186514,23922,acs5_2024_place_income
1600000US2457650,place,24,,57650,"Oakland town, Maryland",2024,53289,2254,acs5_2024_place_income
1600000US2458215,place,24,,58215,"Ocean CDP, Maryland",2024,,18,acs5_2024_place_income
1600000US2458225,place,24,,58225,"Ocean City town, Maryland",2024,77750,6903,acs5_2024_place_income
1600000US2458275,place,24,,58275,"Ocean Pines CDP, Maryland",2024,91824,12351,acs5_2024_place_income
1600000US2458300,place,24,,58300,"Odenton CDP, Maryland",2024,128441,45002,acs5_2024_place_income
1600000US2458775,place,24,,58775,"Oldtown CDP, Maryland",2024,,112,acs5_2024_place_income
1600000US2458900,place,24,,58900,"Olney CDP, Maryland",2024,171458,35797,acs5_2024_place_income
1600000US2459325,place,24,,59325,"Overlea CDP, Maryland",2024,88841,13035,acs5_2024_place_income
1600000US2459375,place,24,,59375,"Owings CDP, Maryland",2024,176378,2643,acs5_2024_place_income
1600000US2459425,place,24,,59425,"Owings Mills CDP, Maryland",2024,96243,37245,acs5_2024_place_income
1600000US2459450,place,24,,59450,"Oxford town, Maryland",2024,83207,706,acs5_2024_place_income
1600000US2459500,place,24,,59500,"Oxon Hill CDP, Maryland",2024,93252,17893,acs5_2024_place_income
1600000US2459787,place,24,,59787,"Paramount-Long Meadow CDP, Maryland",2024,122262,2569,acs5_2024_place_income
1600000US2460275,place,24,,60275,"Parkville CDP, Maryland",2024,79178,30549,acs5_2024_place_income
1600000US2460325,place,24,,60325,"Parole CDP, Maryland",2024,120361,17229,acs5_2024_place_income
1600000US2460425,place,24,,60425,"Parsonsburg CDP, Maryland",2024,,166,acs5_2024_place_income
1600000US2460475,place,24,,60475,"Pasadena CDP, Maryland",2024,129727,34309,acs5_2024_place_income
1600000US2460770,place,24,,60770,"Pecktonville CDP, Maryland",2024,,179,acs5_2024_place_income
1600000US2460950,place,24,,60950,"Peppermill Village CDP, Maryland",2024,85685,5238,acs5_2024_place_income
1600000US2460975,place,24,,60975,"Perry Hall CDP, Maryland",2024,106244,29105,acs5_2024_place_income
1600000US2461075,place,24,,61075,"Perryman CDP, Maryland",2024,35392,2174,acs5_2024_place_income
1600000US2461150,place,24,,61150,"Perryville town, Maryland",2024,77733,4447,acs5_2024_place_income
1600000US2461400,place,24,,61400,"Pikesville CDP, Maryland",2024,98465,33524,acs5_2024_place_income
1600000US2461700,place,24,,61700,"Pinesburg CDP, Maryland",2024,,409,acs5_2024_place_income
1600000US2461875,place,24,,61875,"Piney Point CDP, Maryland",2024,129018,1274,acs5_2024_place_income
1600000US2462025,place,24,,62025,"Pittsville town, Maryland",2024,73682,1950,acs5_2024_place_income
1600000US2462100,place,24,,62100,"Pleasant Grove CDP, Maryland",2024,56250,252,acs5_2024_place_income
1600000US2462175,place,24,,62175,"Pleasant Hills CDP, Maryland",2024,166339,3836,acs5_2024_place_income
1600000US2462475,place,24,,62475,"Pocomoke City city, Maryland",2024,53203,4405,acs5_2024_place_income
1600000US2462575,place,24,,62575,"Point of Rocks CDP, Maryland",2024,159708,2462,acs5_2024_place_income
1600000US2462675,place,24,,62675,"Pomfret CDP, Maryland",2024,118914,747,acs5_2024_place_income
1600000US2462775,place,24,,62775,"Pondsville CDP, Maryland",2024,,102,acs5_2024_place_income
1600000US2462850,place,24,,62850,"Poolesville town, Maryland",2024,205919,5764,acs5_2024_place_income
1600000US2463075,place,24,,63075,"Port Deposit town, Maryland",2024,58750,491,acs5_2024_place_income
1600000US2463225,place,24,,63225,"Port Tobacco Village town, Maryland",2024,,4,acs5_2024_place_income
1600000US2463300,place,24,,63300,"Potomac CDP, Maryland",2024,236675,45902,acs5_2024_place_income
1600000US2463375,place,24,,63375,"Potomac Heights CDP, Maryland",2024,71786,1351,acs5_2024_place_income
1600000US2463425,place,24,,63425,"Potomac Park CDP, Maryland",2024,53221,978,acs5_2024_place_income
1600000US2463725,place,24,,63725,"Powellville CDP, Maryland",2024,119531,230,acs5_2024_place_income
1600000US2463825,place,24,,63825,"Preston town, Maryland",2024,100000,852,acs5_2024_place_income
1600000US2463950,place,24,,63950,"Prince Frederick CDP, Maryland",2024,80391,2955,acs5_2024_place_income
1600000US2464000,place,24,,64000,"Princess Anne town, Maryland",2024,69116,3569,acs5_2024_place_income
1600000US2464375,place,24,,64375,"Pylesville CDP, Maryland",2024,173171,933,acs5_2024_place_income
1600000US2464475,place,24,,64475,"Quantico CDP, Maryland",2024,,126,acs5_2024_place_income
1600000US2464495,place,24,,64495,"Queen Anne CDP, Maryland",2024,102727,1443,acs5_2024_place_income
1600000US2464500,place,24,,64500,"Queen Anne town, Maryland",2024,78750,210,acs5_2024_place_income
1600000US2464568,place,24,,64568,"Queensland CDP, Maryland",2024,204423,2168,acs5_2024_place_income
1600000US2464600,place,24,,64600,"Queenstown town, Maryland",2024,122031,907,acs5_2024_place_income
1600000US2464950,place,24,,64950,"Randallstown CDP, Maryland",2024,85735,35957,acs5_2024_place_income
1600000US2465150,place,24,,65150,"Rawlings CDP, Maryland",2024,68229,476,acs5_2024_place_income
1600000US2465312,place,24,,65312,"Redland CDP, Maryland",2024,132153,18665,acs5_2024_place_income
1600000US2465550,place,24,,65550,"Reid CDP, Maryland",2024,145313,120,acs5_2024_place_income
1600000US2465600,place,24,,65600,"Reisterstown CDP, Maryland",2024,85543,25582,acs5_2024_place_income
1600000US2466000,place,24,,66000,"Ridgely town, Maryland",2024,62048,1772,acs5_2024_place_income
1600000US2466150,place,24,,66150,"Ringgold CDP, Maryland",2024,85909,153,acs5_2024_place_income
1600000US2466275,place,24,,66275,"Rising Sun town, Maryland",2024,85563,2764,acs5_2024_place_income
1600000US2466400,place,24,,66400,"Riva CDP, Maryland",2024,176094,4976,acs5_2024_place_income
1600000US2466635,place,24,,66635,"Riverdale Park town, Maryland",2024,120043,7270,acs5_2024_place_income
1600000US2466762,place,24,,66762,"Riverside CDP, Maryland",2024,105785,6585,acs5_2024_place_income
1600000US2466850,place,24,,66850,"Riviera Beach CDP, Maryland",2024,112672,12192,acs5_2024_place_income
1600000US2467000,place,24,,67000,"Robinwood CDP, Maryland",2024,90840,8042,acs5_2024_place_income
1600000US2467400,place,24,,67400,"Rock Hall town, Maryland",2024,74597,1215,acs5_2024_place_income
1600000US2467500,place,24,,67500,"Rock Point CDP, Maryland",2024,,244,acs5_2024_place_income
1600000US2467675,place,24,,67675,"Rockville city, Maryland",2024,128649,67671,acs5_2024_place_income
1600000US2467950,place,24,,67950,"Rohrersville CDP, Maryland",2024,,141,acs5_2024_place_income
1600000US2468265,place,24,,68265,"Romancoke CDP, Maryland",2024,127670,2064,acs5_2024_place_income
1600000US2468300,place,24,,68300,"Rosaryville CDP, Maryland",2024,158923,12883,acs5_2024_place_income
1600000US2468400,place,24,,68400,"Rosedale CDP, Maryland",2024,85711,20002,acs5_2024_place_income
1600000US2468600,place,24,,68600,"Rosemont village, Maryland",2024,106250,310,acs5_2024_place_income
1600000US2468700,place,24,,68700,"Rossville CDP, Maryland",2024,90000,16059,acs5_2024_place_income
1600000US2469200,place,24,,69200,"Sabillasville CDP, Maryland",2024,,556,acs5_2024_place_income
1600000US2469425,place,24,,69425,"St. George Island CDP, Maryland",2024,250001,277,acs5_2024_place_income
1600000US2469550,place,24,,69550,"St. James CDP, Maryland",2024,97361,4824,acs5_2024_place_income
1600000US2469675,place,24,,69675,"St. Leonard CDP, Maryland",2024,186071,726,acs5_2024_place_income
1600000US2469825,place,24,,69825,"St. Michaels town, Maryland",2024,78265,1240,acs5_2024_place_income
1600000US2469925,place,24,,69925,"Salisbury city, Maryland",2024,58576,33285,acs5_2024_place_income
1600000US2470175,place,24,,70175,"Sandy Hook CDP, Maryland",2024,61655,165,acs5_2024_place_income
1600000US2470300,place,24,,70300,"San Mar CDP, Maryland",2024,,306,acs5_2024_place_income
1600000US2470475,place,24,,70475,"Savage CDP, Maryland",2024,116895,8239,acs5_2024_place_income
1600000US2470525,place,24,,70525,"Scaggsville CDP, Maryland",2024,207220,10564,acs5_2024_place_income
1600000US2470775,place,24,,70775,"Seabrook CDP, Maryland",2024,98157,18317,acs5_2024_place_income
1600000US2470850,place,24,,70850,"Seat Pleasant city, Maryland",2024,57018,4489,acs5_2024_place_income
1600000US2470900,place,24,,70900,"Secretary town, Maryland",2024,82721,635,acs5_2024_place_income
1600000US2471150,place,24,,71150,"Severn CDP, Maryland",2024,134423,58402,acs5_2024_place_income
1600000US2471200,place,24,,71200,"Severna Park CDP, Maryland",2024,169953,40228,acs5_2024_place_income
1600000US2471450,place,24,,71450,"Shady Side CDP, Maryland",2024,153661,4727,acs5_2024_place_income
1600000US2471460,place,24,,71460,"Shaft CDP, Maryland",2024,86958,285,acs5_2024_place_income
1600000US2471600,place,24,,71600,"Sharpsburg town, Maryland",2024,71500,585,acs5_2024_place_income
1600000US2471650,place,24,,71650,"Sharptown town, Maryland",2024,85938,874,acs5_2024_place_income
1600000US2472350,place,24,,72350,"Silver Hill CDP, Maryland",2024,60625,5193,acs5_2024_place_income
1600000US2472450,place,24,,72450,"Silver Spring CDP, Maryland",2024,99860,81462,acs5_2024_place_income
1600000US2472887,place,24,,72887,"Smith Island CDP, Maryland",2024,90385,345,acs5_2024_place_income
1600000US2472900,place,24,,72900,"Smithsburg town, Maryland",2024,100673,3115,acs5_2024_place_income
1600000US2473075,place,24,,73075,"Snow Hill town, Maryland",2024,48382,2659,acs5_2024_place_income
1600000US2473325,place,24,,73325,"Solomons CDP, Maryland",2024,94963,2440,acs5_2024_place_income
1600000US2473350,place,24,,73350,"Somerset town, Maryland",2024,250001,1088,acs5_2024_place_income
1600000US2473600,place,24,,73600,"South Kensington CDP, Maryland",2024,210953,8148,acs5_2024_place_income
1600000US2473650,place,24,,73650,"South Laurel CDP, Maryland",2024,88933,29272,acs5_2024_place_income
