place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,crosswalk_method,crosswalk_confidence,crosswalk_validation_status,test_type,metric_name,metric_value,score_year,students_tested,participation_rate,aggregation_method,source_type,source_id,performance_confidence,performance_notes
1600000US2130880,Gilbertsville CDP,21,9700000US2103810,Marshall County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.3,2024-25,309,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2115490,Cleaton CDP,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2139592,Ironville CDP,21,9700000US2100620,Boyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.6,2024-25,231,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2162202,Poole CDP,21,9700000US2105820,Webster County School District,63.638,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.1,2024-25,158,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2162202,Poole CDP,21,9700000US2102710,Henderson County School District,36.362,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.5,2024-25,534,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2116822,Combs CDP,21,9700000US2104770,Perry County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.7,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2117938,Coxton CDP,21,9700000US2102540,Harlan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,207,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2119234,Cunningham CDP,21,9700000US2100960,Carlisle County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.3,2024-25,43,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2118190,Crayne CDP,21,9700000US2101380,Crittenden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,96,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2132032,Gracey CDP,21,9700000US2101150,Christian County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,524,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2177124,Tolu CDP,21,9700000US2101380,Crittenden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,96,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2121358,Diablock CDP,21,9700000US2104770,Perry County School District,83.017,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.7,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2121358,Diablock CDP,21,9700000US2102670,Hazard Independent School District,16.983,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,19,2024-25,73,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2140204,Jeff CDP,21,9700000US2104770,Perry County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.7,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2172264,South Williamson CDP,21,9700000US2104800,Pike County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,478,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2123104,Dwale CDP,21,9700000US2101950,Floyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.6,2024-25,385,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2124292,Elizaville CDP,21,9700000US2101920,Fleming County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,146,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2130232,Garrison CDP,21,9700000US2103390,Lewis County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.3,2024-25,123,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2124328,Elk Creek CDP,21,9700000US2105490,Spencer County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,247,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2124922,Emlyn CDP,21,9700000US2105880,Whitley County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.5,2024-25,271,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2166162,Rockholds CDP,21,9700000US2105880,Whitley County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.5,2024-25,271,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126182,Fairview CDP,21,9700000US2105550,Todd County School District,44.086,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,16.9,2024-25,128,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126182,Fairview CDP,21,9700000US2101150,Christian County School District,55.914,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,524,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128882,Francisville CDP,21,9700000US2100510,Boone County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.2,2024-25,1506,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126528,Farley CDP,21,9700000US2104650,Paducah Independent School District,0.255,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,16.9,2024-25,206,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126528,Farley CDP,21,9700000US2103960,McCracken County School District,99.745,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,20,2024-25,431,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2135902,Hendron CDP,21,9700000US2104650,Paducah Independent School District,0.252,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,16.9,2024-25,206,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2135902,Hendron CDP,21,9700000US2103960,McCracken County School District,99.748,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,20,2024-25,431,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
