census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,total_population,white_alone_pct,black_alone_pct,asian_alone_pct,hispanic_or_latino_pct,foreign_born_pct,under_18_pct,source_id
1600000US4875668,place,48,75668,"Vinton village, Texas",2024,2585,34.584,3.636,1.083,79.381,32.611,10.986,acs5_2024_place_demographics
1600000US4875752,place,48,75752,"Volente village, Texas",2024,784,71.939,0.0,7.27,15.816,17.73,21.173,acs5_2024_place_demographics
1600000US4875764,place,48,75764,"Von Ormy city, Texas",2024,1142,24.081,0.0,0.0,86.515,18.301,20.841,acs5_2024_place_demographics
1600000US4876000,place,48,76000,"Waco city, Texas",2024,143570,48.317,19.843,2.113,30.627,10.519,22.838,acs5_2024_place_demographics
1600000US4876012,place,48,76012,"Wadsworth CDP, Texas",2024,366,68.306,0.0,0.0,0.0,5.464,12.022,acs5_2024_place_demographics
1600000US4876024,place,48,76024,"Waelder city, Texas",2024,603,10.779,4.146,0.0,87.562,18.408,12.769,acs5_2024_place_demographics
1600000US4876048,place,48,76048,"Waka CDP, Texas",2024,106,48.113,0.0,0.0,51.887,51.887,40.566,acs5_2024_place_demographics
1600000US4876096,place,48,76096,"Wake Village city, Texas",2024,5867,62.383,28.26,2.335,8.727,5.471,29.129,acs5_2024_place_demographics
1600000US4876228,place,48,76228,"Waller city, Texas",2024,3108,55.341,25.708,0.0,26.384,13.385,23.166,acs5_2024_place_demographics
1600000US4876240,place,48,76240,"Wallis city, Texas",2024,1701,50.676,21.693,0.118,26.337,1.587,24.985,acs5_2024_place_demographics
1600000US4876348,place,48,76348,"Walnut Springs city, Texas",2024,787,50.191,0.0,0.0,53.24,16.01,23.126,acs5_2024_place_demographics
1600000US4876564,place,48,76564,"Warren CDP, Texas",2024,847,80.165,0.826,0.0,7.674,0.0,24.557,acs5_2024_place_demographics
1600000US4876576,place,48,76576,"Warren City city, Texas",2024,331,76.133,19.94,0.0,0.302,0.302,19.94,acs5_2024_place_demographics
1600000US4876612,place,48,76612,"Washburn CDP, Texas",2024,278,88.129,0.0,0.0,15.108,0.0,29.856,acs5_2024_place_demographics
1600000US4876636,place,48,76636,"Waskom city, Texas",2024,2084,63.724,13.1,0.0,23.129,9.693,24.616,acs5_2024_place_demographics
1600000US4876672,place,48,76672,"Watauga city, Texas",2024,23233,63.862,9.697,3.034,25.567,11.436,24.719,acs5_2024_place_demographics
1600000US4876816,place,48,76816,"Waxahachie city, Texas",2024,45347,58.471,17.302,0.878,25.464,7.158,25.058,acs5_2024_place_demographics
1600000US4876864,place,48,76864,"Weatherford city, Texas",2024,35788,82.352,2.47,1.758,15.407,4.784,22.287,acs5_2024_place_demographics
1600000US4876924,place,48,76924,"Webberville village, Texas",2024,439,51.025,4.556,0.0,41.23,6.15,12.073,acs5_2024_place_demographics
1600000US4876948,place,48,76948,"Webster city, Texas",2024,12366,51.245,17.281,7.084,27.39,18.179,19.626,acs5_2024_place_demographics
1600000US4877020,place,48,77020,"Weimar city, Texas",2024,2928,48.839,21.824,0.444,29.952,13.183,20.97,acs5_2024_place_demographics
1600000US4877044,place,48,77044,"Weinert city, Texas",2024,235,84.255,0.0,0.0,40.426,0.851,15.745,acs5_2024_place_demographics
1600000US4877056,place,48,77056,"Weir city, Texas",2024,434,76.728,1.843,0.0,31.336,10.829,24.654,acs5_2024_place_demographics
1600000US4877080,place,48,77080,"Welch CDP, Texas",2024,205,68.293,0.0,0.0,31.22,29.268,37.561,acs5_2024_place_demographics
1600000US4877152,place,48,77152,"Wellington city, Texas",2024,1883,55.603,3.824,0.0,39.087,8.285,29.262,acs5_2024_place_demographics
1600000US4877164,place,48,77164,"Wellman city, Texas",2024,286,46.154,0.0,0.0,45.455,15.734,42.657,acs5_2024_place_demographics
1600000US4877176,place,48,77176,"Wells town, Texas",2024,484,68.802,15.702,0.0,1.24,0.0,31.612,acs5_2024_place_demographics
1600000US4877196,place,48,77196,"Wells Branch CDP, Texas",2024,13523,44.65,16.084,7.72,31.317,21.038,17.186,acs5_2024_place_demographics
1600000US4877272,place,48,77272,"Weslaco city, Texas",2024,42229,39.601,0.675,0.256,87.878,16.309,30.185,acs5_2024_place_demographics
1600000US4877332,place,48,77332,"West city, Texas",2024,2576,66.382,5.163,0.0,24.728,6.483,24.418,acs5_2024_place_demographics
1600000US4877336,place,48,77336,"West Alto Bonito CDP, Texas",2024,822,39.659,0.0,0.0,100.0,60.097,17.275,acs5_2024_place_demographics
1600000US4877380,place,48,77380,"Westbrook city, Texas",2024,177,53.107,0.0,0.0,44.068,4.52,23.729,acs5_2024_place_demographics
1600000US4877416,place,48,77416,"West Columbia city, Texas",2024,3621,49.572,21.845,1.077,30.793,5.413,22.59,acs5_2024_place_demographics
1600000US4877422,place,48,77422,"Westdale CDP, Texas",2024,212,81.604,0.0,0.0,60.377,0.0,26.415,acs5_2024_place_demographics
1600000US4877490,place,48,77490,"Western Lake CDP, Texas",2024,1165,33.82,0.0,0.0,70.386,37.682,15.107,acs5_2024_place_demographics
1600000US4877620,place,48,77620,"Westlake town, Texas",2024,1670,68.443,0.719,21.976,2.395,15.689,29.82,acs5_2024_place_demographics
1600000US4877632,place,48,77632,"West Lake Hills city, Texas",2024,3285,87.245,0.609,6.423,10.563,6.88,25.053,acs5_2024_place_demographics
1600000US4877662,place,48,77662,"West Livingston CDP, Texas",2024,8199,63.044,19.685,0.402,18.039,4.159,14.233,acs5_2024_place_demographics
1600000US4877680,place,48,77680,"Westminster CDP, Texas",2024,738,98.374,0.407,0.0,25.474,12.466,24.255,acs5_2024_place_demographics
1600000US4877728,place,48,77728,"West Odessa CDP, Texas",2024,32594,49.801,1.378,0.301,65.484,22.556,32.227,acs5_2024_place_demographics
1600000US4877740,place,48,77740,"Weston city, Texas",2024,284,84.155,1.408,0.0,13.732,5.634,21.127,acs5_2024_place_demographics
1600000US4877746,place,48,77746,"Weston Lakes city, Texas",2024,4217,81.764,4.316,1.186,11.003,6.118,21.698,acs5_2024_place_demographics
1600000US4877752,place,48,77752,"West Orange city, Texas",2024,3420,68.684,16.17,0.468,12.018,6.842,30.468,acs5_2024_place_demographics
1600000US4877788,place,48,77788,"Westover Hills town, Texas",2024,908,94.163,0.0,4.295,0.991,4.405,17.841,acs5_2024_place_demographics
1600000US4877866,place,48,77866,"West Sharyland CDP, Texas",2024,1664,13.221,0.0,0.0,99.459,28.966,17.668,acs5_2024_place_demographics
1600000US4877896,place,48,77896,"West Tawakoni city, Texas",2024,2382,68.724,1.763,2.519,28.421,16.541,25.567,acs5_2024_place_demographics
1600000US4877956,place,48,77956,"West University Place city, Texas",2024,14982,72.741,0.207,12.655,8.277,16.747,30.817,acs5_2024_place_demographics
1600000US4878016,place,48,78016,"Westway CDP, Texas",2024,3484,11.538,3.129,0.0,95.58,42.767,17.767,acs5_2024_place_demographics
1600000US4878040,place,48,78040,"Westwood Shores CDP, Texas",2024,1466,96.453,0.0,0.0,3.001,0.0,17.872,acs5_2024_place_demographics
1600000US4878076,place,48,78076,"Westworth Village city, Texas",2024,2643,63.564,5.713,1.173,21.037,6.394,21.415,acs5_2024_place_demographics
1600000US4878136,place,48,78136,"Wharton city, Texas",2024,8724,43.294,23.2,1.295,44.005,10.053,23.2,acs5_2024_place_demographics
1600000US4878208,place,48,78208,"Wheeler city, Texas",2024,1431,80.853,0.07,1.817,31.027,12.788,28.651,acs5_2024_place_demographics
1600000US4878316,place,48,78316,"White Deer town, Texas",2024,1191,99.328,0.0,0.0,14.106,1.092,30.898,acs5_2024_place_demographics
1600000US4878328,place,48,78328,"Whiteface town, Texas",2024,361,36.565,2.493,0.277,63.712,7.202,35.18,acs5_2024_place_demographics
1600000US4878388,place,48,78388,"Whitehouse city, Texas",2024,9122,83.458,4.221,0.0,11.105,3.563,27.889,acs5_2024_place_demographics
1600000US4878436,place,48,78436,"White Oak city, Texas",2024,6235,72.237,3.545,0.032,16.151,1.075,28.789,acs5_2024_place_demographics
1600000US4878532,place,48,78532,"Whitesboro city, Texas",2024,4173,87.012,0.479,3.81,4.529,5.056,23.724,acs5_2024_place_demographics
1600000US4878544,place,48,78544,"White Settlement city, Texas",2024,18150,53.846,8.92,1.95,37.14,12.32,26.176,acs5_2024_place_demographics
1600000US4878628,place,48,78628,"Whitewright town, Texas",2024,1659,82.942,8.077,0.0,4.4,0.241,24.171,acs5_2024_place_demographics
1600000US4878640,place,48,78640,"Whitharral CDP, Texas",2024,98,47.959,0.0,0.0,64.286,4.082,26.531,acs5_2024_place_demographics
1600000US4878664,place,48,78664,"Whitney town, Texas",2024,2050,80.634,0.537,0.0,24.78,6.732,26.634,acs5_2024_place_demographics
1600000US4879000,place,48,79000,"Wichita Falls city, Texas",2024,102581,66.575,13.109,2.678,23.216,7.737,22.301,acs5_2024_place_demographics
1600000US4879036,place,48,79036,"Wickett town, Texas",2024,699,54.363,4.435,0.0,56.08,3.863,35.336,acs5_2024_place_demographics
1600000US4879180,place,48,79180,"Wildorado CDP, Texas",2024,157,87.898,0.0,0.0,7.006,6.369,17.197,acs5_2024_place_demographics
1600000US4879192,place,48,79192,"Wild Peach Village CDP, Texas",2024,2502,78.537,3.997,0.0,19.664,12.63,19.624,acs5_2024_place_demographics
1600000US4879204,place,48,79204,"Wildwood CDP, Texas",2024,584,69.007,0.0,0.0,28.596,0.685,18.151,acs5_2024_place_demographics
1600000US4879408,place,48,79408,"Willis city, Texas",2024,6878,47.761,9.974,0.0,47.674,16.182,24.309,acs5_2024_place_demographics
1600000US4879456,place,48,79456,"Willow Grove CDP, Texas",2024,2080,69.471,0.481,0.0,25.481,1.635,25.481,acs5_2024_place_demographics
1600000US4879492,place,48,79492,"Willow Park city, Texas",2024,5874,89.99,0.136,0.0,9.244,3.388,25.451,acs5_2024_place_demographics
1600000US4879564,place,48,79564,"Wills Point city, Texas",2024,3921,64.754,9.334,0.0,21.576,4.106,29.967,acs5_2024_place_demographics
1600000US4879576,place,48,79576,"Wilmer city, Texas",2024,6391,30.293,32.452,0.0,57.393,17.587,35.472,acs5_2024_place_demographics
1600000US4879612,place,48,79612,"Wilson city, Texas",2024,449,37.416,0.223,0.0,69.933,0.445,31.403,acs5_2024_place_demographics
1600000US4879624,place,48,79624,"Wimberley city, Texas",2024,2891,93.013,0.311,0.519,12.314,4.116,10.861,acs5_2024_place_demographics
1600000US4879672,place,48,79672,"Windcrest city, Texas",2024,5820,55.825,8.832,7.131,38.058,10.687,15.258,acs5_2024_place_demographics
1600000US4879684,place,48,79684,"Windom town, Texas",2024,73,87.671,4.11,5.479,0.0,5.479,2.74,acs5_2024_place_demographics
1600000US4879696,place,48,79696,"Windthorst town, Texas",2024,537,72.067,0.0,0.0,44.693,15.27,24.209,acs5_2024_place_demographics
1600000US4879720,place,48,79720,"Winfield city, Texas",2024,450,39.333,5.333,0.0,66.889,28.222,39.111,acs5_2024_place_demographics
1600000US4879756,place,48,79756,"Wingate CDP, Texas",2024,128,26.562,0.0,0.0,73.438,34.375,4.688,acs5_2024_place_demographics
1600000US4879768,place,48,79768,"Wink city, Texas",2024,1373,79.68,0.583,2.258,17.844,3.933,33.649,acs5_2024_place_demographics
1600000US4879792,place,48,79792,"Winnie CDP, Texas",2024,3290,74.195,17.234,0.0,40.669,0.0,28.116,acs5_2024_place_demographics
1600000US4879816,place,48,79816,"Winnsboro city, Texas",2024,3485,76.069,0.803,0.0,21.176,3.816,28.092,acs5_2024_place_demographics
1600000US4879828,place,48,79828,"Winona town, Texas",2024,1025,70.244,20.585,0.0,3.024,1.463,22.439,acs5_2024_place_demographics
1600000US4879876,place,48,79876,"Winters city, Texas",2024,2405,59.709,1.455,0.0,40.832,4.033,29.771,acs5_2024_place_demographics
1600000US4879919,place,48,79919,"Wixon Valley city, Texas",2024,200,67.5,20.0,0.0,10.5,0.0,16.0,acs5_2024_place_demographics
1600000US4879948,place,48,79948,"Wolfe City city, Texas",2024,1148,75.958,11.063,0.0,12.892,3.92,33.014,acs5_2024_place_demographics
1600000US4879972,place,48,79972,"Wolfforth city, Texas",2024,6701,74.287,0.806,0.075,32.547,2.552,34.517,acs5_2024_place_demographics
1600000US4880044,place,48,80044,"Woodbranch city, Texas",2024,1719,56.603,5.177,0.64,48.517,10.18,31.297,acs5_2024_place_demographics
1600000US4880058,place,48,80058,"Woodcreek city, Texas",2024,2333,85.041,4.629,0.0,9.087,3.643,18.517,acs5_2024_place_demographics
1600000US4880144,place,48,80144,"Woodloch town, Texas",2024,381,57.743,11.024,0.787,50.131,16.273,33.596,acs5_2024_place_demographics
1600000US4880176,place,48,80176,"Woodsboro town, Texas",2024,1464,62.363,1.844,0.0,60.314,0.0,22.063,acs5_2024_place_demographics
1600000US4880188,place,48,80188,"Woodson town, Texas",2024,504,87.698,0.0,0.0,11.111,0.0,37.103,acs5_2024_place_demographics
1600000US4880212,place,48,80212,"Woodville town, Texas",2024,2755,61.67,26.134,1.125,7.078,2.65,22.505,acs5_2024_place_demographics
1600000US4880224,place,48,80224,"Woodway city, Texas",2024,9570,88.109,2.905,2.09,10.104,3.814,22.968,acs5_2024_place_demographics
1600000US4880296,place,48,80296,"Wortham town, Texas",2024,1160,62.672,22.586,0.0,9.31,3.966,16.897,acs5_2024_place_demographics
1600000US4880350,place,48,80350,"Wyldwood CDP, Texas",2024,4934,39.015,0.0,0.0,61.877,24.929,29.226,acs5_2024_place_demographics
1600000US4880356,place,48,80356,"Wylie city, Texas",2024,60334,54.006,14.559,11.415,17.71,19.833,27.649,acs5_2024_place_demographics
1600000US4880428,place,48,80428,"Yancey CDP, Texas",2024,23,0.0,0.0,0.0,100.0,0.0,0.0,acs5_2024_place_demographics
1600000US4880440,place,48,80440,"Yantis town, Texas",2024,353,90.652,2.55,0.283,3.399,0.283,8.782,acs5_2024_place_demographics
1600000US4880560,place,48,80560,"Yoakum city, Texas",2024,5846,40.541,4.55,2.018,58.091,15.361,25.111,acs5_2024_place_demographics
1600000US4880584,place,48,80584,"Yorktown city, Texas",2024,1720,57.209,4.477,0.0,43.779,0.407,15.581,acs5_2024_place_demographics
1600000US4880686,place,48,80686,"Yznaga CDP, Texas",2024,47,70.213,29.787,0.0,100.0,0.0,29.787,acs5_2024_place_demographics
1600000US4880716,place,48,80716,"Zapata CDP, Texas",2024,4897,25.955,0.184,1.715,89.218,20.972,30.12,acs5_2024_place_demographics
1600000US4880722,place,48,80722,"Zapata Ranch CDP, Texas",2024,190,32.105,0.0,0.0,92.632,32.105,0.0,acs5_2024_place_demographics
1600000US4880724,place,48,80724,"Zarate CDP, Texas",2024,146,100.0,0.0,0.0,100.0,0.0,35.616,acs5_2024_place_demographics
1600000US4880728,place,48,80728,"Zavalla city, Texas",2024,567,82.54,0.0,0.0,2.646,1.058,18.519,acs5_2024_place_demographics
1600000US4880740,place,48,80740,"Zephyr CDP, Texas",2024,244,95.082,0.0,0.82,2.869,0.41,27.459,acs5_2024_place_demographics
1600000US4880836,place,48,80836,"Zuehl CDP, Texas",2024,401,75.561,0.0,0.0,36.409,1.247,11.222,acs5_2024_place_demographics
1600000US4900540,place,49,00540,"Alpine city, Utah",2024,10392,87.981,0.452,1.405,5.86,3.791,29.244,acs5_2024_place_demographics
1600000US4900650,place,49,00650,"Alta town, Utah",2024,284,33.803,23.239,0.0,41.901,2.113,2.817,acs5_2024_place_demographics
1600000US4900760,place,49,00760,"Altamont town, Utah",2024,435,93.563,1.839,0.0,1.379,1.149,39.77,acs5_2024_place_demographics
1600000US4900870,place,49,00870,"Alton town, Utah",2024,260,58.462,0.0,0.0,0.0,0.0,25.769,acs5_2024_place_demographics
1600000US4901090,place,49,01090,"Amalga town, Utah",2024,511,92.759,0.0,0.0,5.284,2.153,31.703,acs5_2024_place_demographics
1600000US4901310,place,49,01310,"American Fork city, Utah",2024,37109,82.495,0.326,1.558,10.717,6.179,29.912,acs5_2024_place_demographics
1600000US4901530,place,49,01530,"Aneth CDP, Utah",2024,257,1.946,0.0,0.0,0.0,0.0,19.455,acs5_2024_place_demographics
1600000US4901750,place,49,01750,"Annabella town, Utah",2024,701,98.288,0.0,0.0,0.285,0.0,28.103,acs5_2024_place_demographics
1600000US4901860,place,49,01860,"Antimony town, Utah",2024,65,100.0,0.0,0.0,0.0,0.0,12.308,acs5_2024_place_demographics
1600000US4901905,place,49,01905,"Apple Valley town, Utah",2024,1181,91.279,0.0,0.0,2.964,2.371,26.672,acs5_2024_place_demographics
1600000US4902740,place,49,02740,"Aurora city, Utah",2024,949,96.312,0.0,0.0,0.948,1.054,21.18,acs5_2024_place_demographics
1600000US4902960,place,49,02960,"Avon CDP, Utah",2024,483,94.824,0.0,5.176,0.0,7.453,20.911,acs5_2024_place_demographics
1600000US4903345,place,49,03345,"Ballard town, Utah",2024,1803,76.65,0.333,4.215,10.815,6.045,33.056,acs5_2024_place_demographics
1600000US4903950,place,49,03950,"Bear River City city, Utah",2024,867,82.93,0.461,1.038,10.727,6.228,27.682,acs5_2024_place_demographics
1600000US4904060,place,49,04060,"Beaver city, Utah",2024,3681,90.437,0.625,0.0,15.621,5.352,29.639,acs5_2024_place_demographics
1600000US4904720,place,49,04720,"Benjamin CDP, Utah",2024,864,95.949,0.0,0.0,4.051,1.042,31.25,acs5_2024_place_demographics
1600000US4905050,place,49,05050,"Benson CDP, Utah",2024,1776,92.68,0.0,0.0,4.167,1.408,28.716,acs5_2024_place_demographics
1600000US4905380,place,49,05380,"Beryl Junction CDP, Utah",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4905490,place,49,05490,"Bicknell town, Utah",2024,446,86.996,0.0,0.0,16.368,1.121,14.574,acs5_2024_place_demographics
1600000US4905534,place,49,05534,"Big Water town, Utah",2024,502,73.307,0.0,0.0,13.347,1.793,16.932,acs5_2024_place_demographics
1600000US4906370,place,49,06370,"Blanding city, Utah",2024,3275,64.214,0.031,0.885,5.924,5.069,34.382,acs5_2024_place_demographics
1600000US4906590,place,49,06590,"Bluebell CDP, Utah",2024,260,100.0,0.0,0.0,0.0,0.0,7.692,acs5_2024_place_demographics
1600000US4906700,place,49,06700,"Bluff town, Utah",2024,233,78.541,0.0,0.0,0.0,0.0,7.296,acs5_2024_place_demographics
1600000US4906810,place,49,06810,"Bluffdale city, Utah",2024,18797,83.753,0.622,0.654,9.055,4.08,35.367,acs5_2024_place_demographics
1600000US4906920,place,49,06920,"Bonanza CDP, Utah",2024,0,,,,,,,acs5_2024_place_demographics
1600000US4907470,place,49,07470,"Boulder town, Utah",2024,360,97.222,0.0,0.0,2.778,0.556,20.0,acs5_2024_place_demographics
1600000US4907690,place,49,07690,"Bountiful city, Utah",2024,45023,85.998,1.237,0.828,8.336,4.793,29.118,acs5_2024_place_demographics
1600000US4908020,place,49,08020,"Brian Head town, Utah",2024,74,94.595,0.0,0.0,5.405,0.0,18.919,acs5_2024_place_demographics
1600000US4908460,place,49,08460,"Brigham City city, Utah",2024,19992,82.748,0.69,0.54,12.775,4.227,28.266,acs5_2024_place_demographics
1600000US4908570,place,49,08570,"Brighton town, Utah",2024,311,97.428,0.0,1.608,6.752,3.537,3.537,acs5_2024_place_demographics
1600000US4908787,place,49,08787,"Bryce Canyon City town, Utah",2024,203,55.172,0.0,0.0,72.414,26.601,8.867,acs5_2024_place_demographics
1600000US4909725,place,49,09725,"Cache CDP, Utah",2024,6,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US4910330,place,49,10330,"Cannonville town, Utah",2024,228,98.684,0.0,0.0,0.0,0.0,30.263,acs5_2024_place_demographics
1600000US4910440,place,49,10440,"Carbonville CDP, Utah",2024,1636,86.736,0.0,0.0,14.609,5.562,31.235,acs5_2024_place_demographics
1600000US4910660,place,49,10660,"Castle Dale city, Utah",2024,1546,90.039,0.0,0.0,7.374,0.0,32.342,acs5_2024_place_demographics
1600000US4911000,place,49,11000,"Castle Valley town, Utah",2024,357,100.0,0.0,0.0,0.0,2.241,8.403,acs5_2024_place_demographics
1600000US4911320,place,49,11320,"Cedar City city, Utah",2024,38524,82.567,1.067,1.843,14.318,5.802,25.714,acs5_2024_place_demographics
1600000US4911430,place,49,11430,"Cedar Fort town, Utah",2024,176,89.205,0.0,0.0,9.091,2.273,12.5,acs5_2024_place_demographics
1600000US4911435,place,49,11435,"Cedar Highlands CDP, Utah",2024,0,,,,,,,acs5_2024_place_demographics
